PROYECTO_ID;ORIGEN_ID;CLIENTE_ID;EMPRESA_ID;FOLIO;CORTO;NOMBRE;CONTRATO;HORAS;COSTO;COSTO_DESCUENTO;COSTO_TOTAL;INICIO;TERMINO;ESTATUS;BRM;DESCUENTO;ANEXO;ORDEN;ADMON;RESPONSABLE_VTA;CODIGO_PROYECTO;MONEDA_ID;COMENTARIOS;CODIGO_PRY_BANCO;RESPONSABLE_PRY_CLIENTE;RESPONSABLE_PTO;AREA_INTERNA_ID;PORCENTAJE_AVANCE;OPORTUNIDAD_ID;TIPO_SERVICIO_ID;PRIORIDAD;CONSECUTIVO;ANO;CODIGO_CLIENTE;ASIGNACION_ID;PROYECTO_ID;NOMINA_ID;ANO1;ene-01;feb-01;mar-01;abr-01;may-01;jun-01;jul-01;ago-01;sep-01;oct-01;nov-01;dic-01;ANO2;ene-02;feb-02;mar-02;abr-02;may-02;jun-02;jul-02;ago-02;sep-02;oct-02;nov-02;dic-02;ANO3;ene-03;feb-03;mar-03;abr-03;may-03;jun-03;jul-03;ago-03;sep-03;oct-03;nov-03;dic-03;ASIGNA_INICIO;ASIGNA_FIN
330;14;9;2;P16-541;16-918 Testers Mobile 2;16-918 Testers Mobile 2;1068311285;1656;315895.68;315895.68;226611;03/28/2016;04/30/2016;ACTIVO;3091948;0;;;N;1;;21;;;46;21;22;;;1;Medio;;;;1030;330;153;2016;;;176;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/01/2016;04/08/2016
330;14;9;2;P16-541;16-918 Testers Mobile 2;16-918 Testers Mobile 2;1068311285;1656;315895.68;315895.68;226611;03/28/2016;04/30/2016;ACTIVO;3091948;0;;;N;1;;21;;;46;21;22;;;1;Medio;;;;1031;330;235;2016;;;24;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/28/2016;04/01/2016
330;14;9;2;P16-541;16-918 Testers Mobile 2;16-918 Testers Mobile 2;1068311285;1656;315895.68;315895.68;226611;03/28/2016;04/30/2016;ACTIVO;3091948;0;;;N;1;;21;;;46;21;22;;;1;Medio;;;;1032;330;210;2016;;;24;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/28/2016;04/01/2016
330;14;9;2;P16-541;16-918 Testers Mobile 2;16-918 Testers Mobile 2;1068311285;1656;315895.68;315895.68;226611;03/28/2016;04/30/2016;ACTIVO;3091948;0;;;N;1;;21;;;46;21;22;;;1;Medio;;;;1033;330;245;2016;;;24;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/28/2016;04/08/2016
330;14;9;2;P16-541;16-918 Testers Mobile 2;16-918 Testers Mobile 2;1068311285;1656;315895.68;315895.68;226611;03/28/2016;04/30/2016;ACTIVO;3091948;0;;;N;1;;21;;;46;21;22;;;1;Medio;;;;1034;330;191;2016;;;24;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/28/2016;04/01/2016
330;14;9;2;P16-541;16-918 Testers Mobile 2;16-918 Testers Mobile 2;1068311285;1656;315895.68;315895.68;226611;03/28/2016;04/30/2016;ACTIVO;3091948;0;;;N;1;;21;;;46;21;22;;;1;Medio;;;;1035;330;231;2016;;;24;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/28/2016;04/01/2016
330;14;9;2;P16-541;16-918 Testers Mobile 2;16-918 Testers Mobile 2;1068311285;1656;315895.68;315895.68;226611;03/28/2016;04/30/2016;ACTIVO;3091948;0;;;N;1;;21;;;46;21;22;;;1;Medio;;;;1036;330;227;2016;;;24;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/28/2016;04/01/2016
330;14;9;2;P16-541;16-918 Testers Mobile 2;16-918 Testers Mobile 2;1068311285;1656;315895.68;315895.68;226611;03/28/2016;04/30/2016;ACTIVO;3091948;0;;;N;1;;21;;;46;21;22;;;1;Medio;;;;1037;330;197;2016;;;24;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/28/2016;04/01/2016
333;14;9;2;P16-668;16-921 Testers Fatima;16-921 Testers Fatima;1068312928;1656;361272.96;361272.96;257739.84;05/01/2016;07/31/2016;ACTIVO;3093981;0;;;N;1;;21;12 Mar´16. Se agrega#BRM;;81;21;21;;;1;Bajo;;;;1044;333;231;2016;;;;;168;176;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/02/2016;07/31/2016
333;14;9;2;P16-668;16-921 Testers Fatima;16-921 Testers Fatima;1068312928;1656;361272.96;361272.96;257739.84;05/01/2016;07/31/2016;ACTIVO;3093981;0;;;N;1;;21;12 Mar´16. Se agrega#BRM;;81;21;21;;;1;Bajo;;;;1045;333;201;2016;;;;;168;176;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/02/2016;07/31/2016
337;14;9;2;P16-624;16-924 Ext. Ricardo;16-924 Ext. Ricardo;1068314459;1104;464002;464002;334081.44;04/01/2016;09/30/2016;ACTIVO;3098737;0;;;N;1;;21;;;41;21;22;;;1;Medio;;;;1056;337;20;2016;;;;160;168;176;168;184;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/01/2016;09/30/2016
336;14;9;2;P16-621;16-925 Ext. Nancy;16-925 Ext. Nancy;1068320834;1056;335966.4;335966.4;239680.32;04/01/2016;09/30/2016;ACTIVO;3098674;0;;;N;1;;21;;;41;21;22;;;1;Medio;;;;1057;336;39;2016;;;;160;168;176;168;184;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/01/2016;09/30/2016
338;;16;1;;16-956 Preventa;16-956 Preventa;;1;0;0;0;03/01/2016;06/30/2016;ACTIVO;;0;;;S;;;;;;;;;;;1;;;;;1058;338;84;2016;;;96;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/16/2016;04/30/2016
295;14;9;2;P14-1295;15-918 Testers Transfer;15-918 Testers Transfer;1068166922;1400;305424;305424;216851.04;12/01/2015;02/14/2016;CERRADO;3027157;0;A Bis 3;;N;1;15-012;21;;;47;;21;;;1;Bajo;12;15;;957;295;227;2015;;;;;;;;;;;;96;2016;152;32;;;;;;;;;;;;;;;;;;;;;;;;12/14/2015;01/29/2016
295;14;9;2;P14-1295;15-918 Testers Transfer;15-918 Testers Transfer;1068166922;1400;305424;305424;216851.04;12/01/2015;02/14/2016;CERRADO;3027157;0;A Bis 3;;N;1;15-012;21;;;47;;21;;;1;Bajo;12;15;;958;295;153;2015;;;;;;;;;;;;96;2016;160;;;;;;;;;;;;;;;;;;;;;;;;;12/14/2015;01/29/2016
295;14;9;2;P14-1295;15-918 Testers Transfer;15-918 Testers Transfer;1068166922;1400;305424;305424;216851.04;12/01/2015;02/14/2016;CERRADO;3027157;0;A Bis 3;;N;1;15-012;21;;;47;;21;;;1;Bajo;12;15;;959;295;200;2015;;;;;;;;;;;;96;2016;160;;;;;;;;;;;;;;;;;;;;;;;;;12/14/2015;01/29/2016
288;14;9;2;P15-2567;15-913 Tester Abono Automatico;15-913 Tester Abono Automatico;1068287850;540;117806.4;117806.4;84045.6;12/01/2015;03/31/2016;CERRADO;3013490;0;A Bis 6;;N;1;15-005;21;Se monto contrato por Softtek;;41;21;22;100;;1;Bajo;5;15;;964;288;39;2015;;;;;;;;;;;;;2016;72;160;176;;;;;;;;;;;;;;;;;;;;;;;01/19/2016;03/31/2016
259;1;9;1;P15-1139;15-33 Testers Banxico;15-33 Testers Banxico;1068248186;7584;2403648;2403648;2330903.53;05/25/2015;04/30/2016;ACTIVO;2903160;0;Anexo 26;26001;N;1;;21;;;41;21;21;;;1;Bajo;;;;966;259;133;2015;;;;;;;;;;;;;2016;160;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;01/31/2016
309;;16;1;;16-954 Desasignaciones 2016;16-954 Desasignaciones 2016;;0;0;0;0;01/01/2016;06/30/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;967;309;237;2016;128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;01/31/2016
309;;16;1;;16-954 Desasignaciones 2016;16-954 Desasignaciones 2016;;0;0;0;0;01/01/2016;06/30/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;968;309;124;2016;80;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;01/15/2016
302;;8;;;16-951 Administrativos 2016;16-951 Administrativos 2016;;;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;969;302;72;2016;80;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/18/2016;12/31/2016
310;;8;1;0;16-957 Costo Prestamo;16-957 Costo Prestamo;;0;0;0;0;01/01/2016;12/31/2016;ACTIVO;0;0;0;;S;1;;21;;;;;41;;;1;Bajo;;;;970;310;147;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
300;14;9;2;P16-003;15-923 Tester Fernando Torres;15-923 Tester Fernando Torres;1068301232;528;115188.48;115188.48;82179;12/01/2015;02/29/2016;COBRANZA;3038896;0;A Bis 20;;N;1;;21;;;72;68;21;;;1;Bajo;;;;927;300;232;2015;;;;;;;;;;;;184;2016;144;160;;;;;;;;;;;;;;;;;;;;;;;;12/01/2015;02/29/2016
299;14;9;2;P16-024;15-924 ST Judith;15-924 ST Judith;1068304888;704;262680.88;262680.88;189128;12/01/2015;04/30/2016;ACTIVO;3043323;0;A Bis 23;;N;1;;21;;;45;101;22;;;1;Bajo;;;;928;299;94;2015;;;;;;;;;;;;120;2016;160;160;176;160;;;;;;;;;;;;;;;;;;;;;;12/10/2015;04/30/2016
301;;8;;;16-950 Socios 2016;16-950 Socios 2016;;0;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;21;;;;;;;;;;;;;930;301;14;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
301;;8;;;16-950 Socios 2016;16-950 Socios 2016;;0;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;21;;;;;;;;;;;;;931;301;15;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
301;;8;;;16-950 Socios 2016;16-950 Socios 2016;;0;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;21;;;;;;;;;;;;;932;301;63;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
301;;8;;;16-950 Socios 2016;16-950 Socios 2016;;0;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;21;;;;;;;;;;;;;933;301;86;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
302;;8;;;16-951 Administrativos 2016;16-951 Administrativos 2016;;;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;934;302;68;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
302;;8;;;16-951 Administrativos 2016;16-951 Administrativos 2016;;;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;935;302;220;2016;160;128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
302;;8;;;16-951 Administrativos 2016;16-951 Administrativos 2016;;;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;936;302;98;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
302;;8;;;16-951 Administrativos 2016;16-951 Administrativos 2016;;;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;937;302;199;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
302;;8;;;16-951 Administrativos 2016;16-951 Administrativos 2016;;;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;938;302;78;2016;160;160;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
302;;8;;;16-951 Administrativos 2016;16-951 Administrativos 2016;;;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;939;302;180;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
302;;8;;;16-951 Administrativos 2016;16-951 Administrativos 2016;;;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;940;302;193;2016;156;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;02/19/2016
302;;8;;;16-951 Administrativos 2016;16-951 Administrativos 2016;;;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;941;302;202;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
303;;8;;;16-952 Ventas 2016;16-952 Ventas 2016;;0;0;0;0;01/01/2016;12/31/2016;ACTIVO;;0;;;S;;;;;;;;;;;;;;;;942;303;178;2016;160;160;176;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;01/01/2016;12/31/2016
304;14;9;2;P15-2705;15-919 ST Uriel;15-919 ST Uriel;1068293594;1104;499334.54;499334.54;354527.52;12/01/2015;05/31/2016;ACTIVO;3027312;0;A Bis 21;;N;1;;21;;;46;21;22;;;1;Bajo;;;;943;304;2;2015;;;;;;;;;;;;184;2016;160;160;176;160;168;;;;;;;;;;;;;;;;;;;;;12/01/2015;05/31/2016
227;;16;1;;15-954 Desasignaciones;15-954 Desasignaciones;;0;0;0;0;01/01/2015;12/31/2015;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;929;227;124;2015;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;12/10/2015;12/31/2015
280;1;9;1;P15-2664;15-51 Avatar R7 Dic;15-51 Avatar R7 Dic;1068300105;5064;6058509.42;6058509.42;1356387.12;11/01/2015;03/31/2016;COBRANZA;9999999;0;Anexo 30;;N;1;;21;;;49;64;21;;;1;Medio;;;;861;280;221;2015;;;;;;;;;;;;184;2016;160;160;16;;;;;;;;;;;;;;;;;;;;;;;12/01/2015;02/29/2016
280;1;9;1;P15-2664;15-51 Avatar R7 Dic;15-51 Avatar R7 Dic;1068300105;5064;6058509.42;6058509.42;1356387.12;11/01/2015;03/31/2016;COBRANZA;9999999;0;Anexo 30;;N;1;;21;;;49;64;21;;;1;Medio;;;;862;280;222;2015;;;;;;;;;;;160;184;2016;;;;;;;;;;;;;;;;;;;;;;;;;;11/01/2015;12/31/2015
253;1;9;1;P15-829;15-29 Analista Yanin;15-29 Analista Yanin;1068237712;1000;378000;378000;332640;05/01/2015;12/31/2015;CERRADO;2875001;0;Anexo 25;25701;N;1;;21;;;46;21;22;;;1;Bajo;;;;912;253;224;2015;;;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/01/2015;11/15/2015
280;1;9;1;P15-2664;15-51 Avatar R7 Dic;15-51 Avatar R7 Dic;1068300105;5064;6058509.42;6058509.42;1356387.12;11/01/2015;03/31/2016;COBRANZA;9999999;0;Anexo 30;;N;1;;21;;;49;64;21;;;1;Medio;;;;864;280;84;2015;;;;;;;;;;;;184;2016;160;160;80;;;;;;;;;;;;;;;;;;;;;;;12/01/2015;02/29/2016
280;1;9;1;P15-2664;15-51 Avatar R7 Dic;15-51 Avatar R7 Dic;1068300105;5064;6058509.42;6058509.42;1356387.12;11/01/2015;03/31/2016;COBRANZA;9999999;0;Anexo 30;;N;1;;21;;;49;64;21;;;1;Medio;;;;865;280;191;2015;;;;;;;;;;;;184;2016;160;32;;;;;;;;;;;;;;;;;;;;;;;;11/01/2015;02/29/2016
280;1;9;1;P15-2664;15-51 Avatar R7 Dic;15-51 Avatar R7 Dic;1068300105;5064;6058509.42;6058509.42;1356387.12;11/01/2015;03/31/2016;COBRANZA;9999999;0;Anexo 30;;N;1;;21;;;49;64;21;;;1;Medio;;;;866;280;116;2015;;;;;;;;;;;160;184;2016;;;;;;;;;;;;;;;;;;;;;;;;;;11/01/2015;12/31/2015
280;1;9;1;P15-2664;15-51 Avatar R7 Dic;15-51 Avatar R7 Dic;1068300105;5064;6058509.42;6058509.42;1356387.12;11/01/2015;03/31/2016;COBRANZA;9999999;0;Anexo 30;;N;1;;21;;;49;64;21;;;1;Medio;;;;867;280;228;2015;;;;;;;;;;;160;184;2016;;;;;;;;;;;;;;;;;;;;;;;;;;10/01/2015;12/31/2015
280;1;9;1;P15-2664;15-51 Avatar R7 Dic;15-51 Avatar R7 Dic;1068300105;5064;6058509.42;6058509.42;1356387.12;11/01/2015;03/31/2016;COBRANZA;9999999;0;Anexo 30;;N;1;;21;;;49;64;21;;;1;Medio;;;;868;280;204;2015;;;;;;;;;;;160;184;2016;;;;;;;;;;;;;;;;;;;;;;;;;;11/01/2015;12/31/2015
280;1;9;1;P15-2664;15-51 Avatar R7 Dic;15-51 Avatar R7 Dic;1068300105;5064;6058509.42;6058509.42;1356387.12;11/01/2015;03/31/2016;COBRANZA;9999999;0;Anexo 30;;N;1;;21;;;49;64;21;;;1;Medio;;;;869;280;181;2015;;;;;;;;;;;;184;2016;120;;32;;;;;;;;;;;;;;;;;;;;;;;12/01/2015;02/29/2016
280;1;9;1;P15-2664;15-51 Avatar R7 Dic;15-51 Avatar R7 Dic;1068300105;5064;6058509.42;6058509.42;1356387.12;11/01/2015;03/31/2016;COBRANZA;9999999;0;Anexo 30;;N;1;;21;;;49;64;21;;;1;Medio;;;;870;280;175;2015;;;;;;;;;;;;184;2016;160;32;;;;;;;;;;;;;;;;;;;;;;;;12/01/2015;02/29/2016
281;;16;;;15-958 Capacitacion;15-958 Capacitacion;;0;0;0;0;09/01/2015;12/31/2015;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;873;281;116;2015;;;;;;;;;;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/17/2015;10/31/2015
256;;16;1;;15-501 Automatizacion BNE;15-501 Automatizacion BNE;;1000;0;0;0;05/01/2015;03/31/2016;CERRADO;0;;;;N;1;;21;;;;;21;;;1;Bajo;;;;874;256;217;2015;;;;;;;;;;176;40;;2016;160;120;;;;;;;;;;;;;;;;;;;;;;;;10/01/2015;10/31/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;765;265;157;2015;;;;32;160;176;184;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/27/2015;08/16/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;763;265;175;2015;;;;;80;176;184;168;168;176;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/18/2015;09/20/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;762;265;181;2015;;;;;;176;184;168;168;176;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;06/01/2015;11/08/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;769;265;191;2015;;;;;;160;;;168;176;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;06/01/2015;06/30/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;793;265;198;2015;;;;;;;120;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/13/2015;08/13/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;794;265;206;2015;;;;;;;80;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/20/2015;08/16/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;836;265;212;2015;;;;;;;;84;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/17/2015;11/08/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;837;265;95;2015;;;;;;;;84;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/17/2015;11/08/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;838;265;211;2015;;;;;;;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/01/2015;07/31/2015
265;1;9;1;;15-43 Avatar 6.0 Analisis y Ejecucion;15-43 Avatar 6.0 Ejecucion;;9112;7058909.68;7058909.68;2962572.99;04/24/2015;11/30/2015;COBRANZA;9999999;0;Danny;;N;1;;21;;;49;49;21;;;1;Bajo;;;;839;265;217;2015;;;;;;;;168;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;08/01/2015;11/08/2015
274;14;9;2;P15-2457;15-907 Recurso Negocio;15-907 Recurso Negocio;1068284791;2112;765184.2;765184.2;543512.64;09/08/2015;03/08/2016;CERRADO;3006477;0;A Bis 5;;N;1;;21;;;41;21;22;;;1;Bajo;;;;842;274;230;2015;;;;;;;;;100;176;160;184;2016;160;160;80;;;;;;;;;;;;;;;;;;;;;;;09/15/2015;03/14/2016
321;14;9;2;P16-336;16-911 Tester CNBV;16-911 Tester CNBV.docx;1068307562;1408;230376.96;230376.96;164355.84;02/01/2016;08/31/2016;ACTIVO;3073065;0;A Bis 22;;N;1;;21;;;21;42;21;;;1;Bajo;;;;1128;321;241;2016;;;;;136;176;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/05/2016;08/05/2016
347;14;9;2;;16-933 Testers Aida;16-933 Testers Aida;;1104;462762.64;462762.64;331604.64;05/02/2016;08/31/2016;ACTIVO;3121966;0;;;N;1;;21;;;42;21;22;;;1;Medio;;;;1122;347;12;2016;;;;;136;176;168;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/09/2016;08/08/2016
347;14;9;2;;16-933 Testers Aida;16-933 Testers Aida;;1104;462762.64;462762.64;331604.64;05/02/2016;08/31/2016;ACTIVO;3121966;0;;;N;1;;21;;;42;21;22;;;1;Medio;;;;1123;347;261;2016;;;;;96;176;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/16/2016;07/15/2016
347;14;9;2;;16-933 Testers Aida;16-933 Testers Aida;;1104;462762.64;462762.64;331604.64;05/02/2016;08/31/2016;ACTIVO;3121966;0;;;N;1;;21;;;42;21;22;;;1;Medio;;;;1124;347;221;2016;;;;;96;176;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/16/2016;07/15/2016
347;14;9;2;;16-933 Testers Aida;16-933 Testers Aida;;1104;462762.64;462762.64;331604.64;05/02/2016;08/31/2016;ACTIVO;3121966;0;;;N;1;;21;;;42;21;22;;;1;Medio;;;;1125;347;113;2016;;;;;96;176;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/16/2016;07/15/2016
333;14;9;2;P16-668;16-921 Testers Fatima;16-921 Testers Fatima;1068312928;1656;361272.96;361272.96;257739.84;05/01/2016;07/31/2016;ACTIVO;3093981;0;;;N;1;;21;12 Mar´16. Se agrega#BRM;;81;21;21;;;1;Bajo;;;;1127;333;262;2016;;;;;160;176;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;05/03/2016;07/31/2016
325;14;9;2;P16-676;16-913 Test Lead Aida;16-913 Test Lead Aida;1068312365;1656;471661.92;471661.92;336489;03/01/2016;09/30/2016;ACTIVO;3087442;0;A Bis 26;;N;1;;21;;;42;21;22;;;;Bajo;;;;1065;325;102;2016;;;104;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/14/2016;04/15/2016
305;1;9;1;;16-01 Avatar R7 Junio;16-01 Avatar R7 Junio;;3696;1462749.12;1462749.12;2110339.07;01/01/2016;06/30/2016;ACTIVO;3107916;0;;;N;1;;21;;;49;49;22;;;1;Medio;;;;1066;305;249;2016;;;32;160;168;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;03/28/2016;06/30/2016
305;1;9;1;;16-01 Avatar R7 Junio;16-01 Avatar R7 Junio;;3696;1462749.12;1462749.12;2110339.07;01/01/2016;06/30/2016;ACTIVO;3107916;0;;;N;1;;21;;;49;49;22;;;1;Medio;;;;1067;305;212;2016;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/04/2016;06/30/2016
324;14;9;2;P16-321;16-912 Extension PL Mario;16-912 Extension PL Mario;1068309434;1056;394021.32;394021.32;283692;03/01/2016;08/31/2016;ACTIVO;3084480;0;A Bis 24;;N;1;;21;;;41;21;22;;;1;Medio;;;;1068;324;251;2016;;;;160;168;176;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/04/2016;08/31/2016
340;14;9;2;P16-846;16-927 Tester Mobile 3;16-927 Tester Mobile 3;1068317238;400;87264;87264;62256;04/04/2016;04/08/2016;ACTIVO;3108425;0;;;N;1;;21;;;46;21;21;;;1;Bajo;;;;1074;340;49;2016;;;;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/04/2016;04/08/2016
341;14;9;2;;16-928 Testers OnBoarding;16-928 Testers OnBoarding;;1152;258301.44;258301.44;184277.76;04/11/2016;05/31/2016;ACTIVO;3117912;0;;;N;1;;21;;;;;21;;;1;Bajo;;;;1099;341;49;2016;;;;120;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/11/2016;05/20/2016
340;14;9;2;P16-846;16-927 Tester Mobile 3;16-927 Tester Mobile 3;1068317238;400;87264;87264;62256;04/04/2016;04/08/2016;ACTIVO;3108425;0;;;N;1;;21;;;46;21;21;;;1;Bajo;;;;1076;340;113;2016;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04/04/2016;04/08/2016
